Tension                 Associated edges
1.2691475187149002	[308 309]
1.2222582037002783	[310]
0.9256665800827893	[311]
0.605042114848188	[312 313]
0.5987405459991978	[314 315]
0.7558617915200976	[316]
0.7925409575794528	[317 318]
0.6842879520698142	[319 320]
0.8566387313866352	[321 322]
0.7913421948304661	[323 324]
0.7821845540113288	[325 326]
0.7997737117411197	[327 328]
0.879846280714093	[329 330]
0.7274630515799517	[331 332]
0.9282106601709437	[333 334]
0.9508205162957437	[335 336]
0.7671330498704717	[337 338]
0.9871392099032944	[339 340]
0.9218845508889393	[341 342]
0.8523545207825958	[343 344]
0.9515804613662886	[345 346]
1.0225119710024306	[347 348]
0.8540662634271555	[349 350]
1.06005666524469	[351 352]
1.0661299923052707	[353 354]
0.865011901212223	[355 356]
1.2174980119202008	[357 358]
1.2259164655986423	[359 360]
1.189801927410594	[361 362]
1.123744225597525	[363 364]
1.0053812867524115	[365 366]
1.117056814805966	[367 368]
0.75951037340536	[369 370]
0.7794111730348806	[371 372]
1.1071982732197145	[373 374]
0.8188912111580824	[375 376]
0.8588700117837598	[377 378]
1.135856770949263	[379 380]
0.8406252406360559	[381 382]
0.8528148872332303	[383 384]
1.3447028880617216	[385 386]
0.9204373047746909	[387 388]
0.9874132519892399	[389 390]
1.2976755458950362	[391 392]
1.0106277412624056	[393 394]
1.022353973987786	[395 396]
1.3631791253936358	[397 398]
1.027365383643774	[399 400]
1.0579546990112976	[401 402]
1.4982712587174938	[403 404]
1.18606353522136	[405 406]
1.2162577531692413	[407 408]
1.6340662885984256	[409 410]
1.225909861769016	[411]
1.188015928402978	[412 413]
1.2484448837480089	[414 415]
1.2965140802052848	[416 417]
1.2611242943071745	[418]
0.8140521632286418	[419]
0.6065878162815006	[420 421]
0.5669341054542457	[422 423]
0.6345741547501622	[424]
0.6311006549817518	[425 426]
0.595125206854516	[427 428]
0.6613921266301493	[429 430]
0.6501422640275583	[431 432]
0.6431936926432494	[433 434]
0.7206693004013873	[435 436]
0.7472357823232126	[437 438]
0.6907032426230524	[439 440]
0.7547123986141956	[441 442]
0.7703869805101041	[443 444]
0.7331936338141772	[445 446]
0.8262589607556363	[447 448]
0.840643367248509	[449 450]
0.8437075626369371	[451 452]
0.9191199369550068	[453 454]
0.9282686366393418	[455 456]
0.9988128745661448	[457 458]
0.9479471162625406	[459 460]
1.0158820056587745	[461 462]
0.9328974884692995	[463 464]
1.0952455527029312	[465 466]
1.1463795450446679	[467 468]
1.317837993776559	[469 470]
1.319145656052273	[471]
0.7880589601497275	[472]
0.9205264553009954	[473]
0.8909116304235518	[474]
0.964672153139353	[475]
1.0654992513613137	[476]
1.166772114284192	[477]
1.234360715905299	[478]
1.4721775514293944	[479]
